timestamp,download_mbps,upload_mbps,contrato_down,contrato_up,pct_down,pct_up,status
2026-01-02 15:07:12,192.33,116.12,500.0,100.0,38.5,116.1,ABAIXO
2026-01-02 15:07:48,86.48,34.59,500.0,100.0,17.3,34.6,ABAIXO
