timestamp,download_mbps,upload_mbps,contrato_down,contrato_up,pct_down,pct_up,status
2026-01-02 08:23:40,213.26,175.92,500.0,100.0,42.7,175.9,ABAIXO
2026-01-02 08:24:00,210.41,169.49,500.0,100.0,42.1,169.5,ABAIXO
2026-01-02 08:24:21,203.34,171.84,500.0,100.0,40.7,171.8,ABAIXO
2026-01-02 08:24:41,188.84,168.54,500.0,100.0,37.8,168.5,ABAIXO
2026-01-02 08:25:10,173.19,165.61,500.0,100.0,34.6,165.6,ABAIXO
