timestamp,download_mbps,upload_mbps,contrato_down,contrato_up,pct_down,pct_up,status
2026-01-02 08:21:35,184.42,147.62,500.0,100.0,36.9,147.6,ABAIXO
2026-01-02 08:21:55,202.92,188.03,500.0,100.0,40.6,188.0,ABAIXO
2026-01-02 08:22:16,219.80,163.86,500.0,100.0,44.0,163.9,ABAIXO
2026-01-02 08:22:30,106.45,0.47,500.0,100.0,21.3,0.5,ABAIXO
2026-01-02 08:22:49,215.14,166.76,500.0,100.0,43.0,166.8,ABAIXO
