timestamp,download_mbps,upload_mbps,contrato_down,contrato_up,pct_down,pct_up,status
2026-01-02 14:56:46,162.78,112.62,500.0,100.0,32.6,112.6,ABAIXO
2026-01-02 14:57:48,205.05,115.44,500.0,100.0,41.0,115.4,ABAIXO
2026-01-02 14:58:51,187.60,112.68,500.0,100.0,37.5,112.7,ABAIXO
2026-01-02 14:59:53,167.48,109.02,500.0,100.0,33.5,109.0,ABAIXO
