timestamp,local_ms,external_ms
2026-01-01 16:46:00,3.0,41.0
2026-01-01 16:46:03,2.0,41.0
2026-01-01 16:46:05,2.0,43.0
2026-01-01 16:46:07,3.0,42.0
2026-01-01 16:46:09,2.0,40.0
2026-01-01 16:46:11,3.0,39.0
2026-01-01 16:46:13,2.0,41.0
2026-01-01 16:46:15,2.0,40.0
2026-01-01 16:46:17,2.0,39.0
2026-01-01 16:46:19,2.0,43.0
2026-01-01 16:46:21,2.0,40.0
2026-01-01 16:46:23,2.0,41.0
2026-01-01 16:46:25,2.0,45.0
2026-01-01 16:46:27,1.0,40.0
2026-01-01 16:46:30,2.0,42.0
2026-01-01 16:46:32,3.0,42.0
2026-01-01 16:46:34,2.0,44.0
2026-01-01 16:46:36,2.0,43.0
2026-01-01 16:46:38,2.0,42.0
2026-01-01 16:46:40,2.0,45.0
2026-01-01 16:46:42,2.0,44.0
2026-01-01 16:46:44,2.0,42.0
2026-01-01 16:46:46,2.0,43.0
2026-01-01 16:46:49,2.0,
2026-01-01 16:46:51,2.0,40.0
2026-01-01 16:46:54,2.0,
2026-01-01 16:46:57,2.0,
2026-01-01 16:47:00,3.0,
2026-01-01 16:47:02,2.0,41.0
2026-01-01 16:47:05,2.0,44.0
2026-01-01 16:47:07,2.0,39.0
2026-01-01 16:47:09,2.0,43.0
2026-01-01 16:47:10,2.0,42.0
2026-01-01 16:47:13,2.0,42.0
2026-01-01 16:47:15,2.0,42.0
2026-01-01 16:47:17,2.0,42.0
2026-01-01 16:47:19,3.0,42.0
2026-01-01 16:47:21,2.0,41.0
2026-01-01 16:47:23,2.0,42.0
2026-01-01 16:47:25,2.0,42.0
2026-01-01 16:47:27,2.0,42.0
2026-01-01 16:47:30,2.0,45.0
2026-01-01 16:47:32,2.0,42.0
2026-01-01 16:47:34,2.0,40.0
2026-01-01 16:47:36,2.0,44.0
2026-01-01 16:47:38,2.0,43.0
2026-01-01 16:47:40,3.0,42.0
2026-01-01 16:47:42,1.0,45.0
2026-01-01 16:47:44,2.0,40.0
2026-01-01 16:47:47,2.0,41.0
2026-01-01 16:47:49,2.0,42.0
2026-01-01 16:47:51,2.0,42.0
2026-01-01 16:47:53,3.0,45.0
2026-01-01 16:47:55,2.0,45.0
2026-01-01 16:47:57,2.0,42.0
2026-01-01 16:47:59,2.0,43.0
2026-01-01 16:48:01,2.0,41.0
2026-01-01 16:48:03,3.0,40.0
2026-01-01 16:48:05,8.0,42.0
2026-01-01 16:48:07,2.0,41.0
2026-01-01 16:48:09,1.0,43.0
2026-01-01 16:48:11,2.0,40.0
2026-01-01 16:48:13,2.0,40.0
2026-01-01 16:48:15,2.0,42.0
2026-01-01 16:48:18,2.0,42.0
2026-01-01 16:48:20,2.0,40.0
2026-01-01 16:48:22,3.0,40.0
2026-01-01 16:48:23,2.0,40.0
2026-01-01 16:48:25,2.0,40.0
2026-01-01 16:48:28,2.0,42.0
2026-01-01 16:48:30,1.0,39.0
2026-01-01 16:48:32,2.0,40.0
2026-01-01 16:48:34,2.0,40.0
2026-01-01 16:48:36,2.0,43.0
2026-01-01 16:48:38,4.0,44.0
2026-01-01 16:48:40,3.0,40.0
2026-01-01 16:48:44,,
2026-01-01 16:48:47,,
2026-01-01 16:48:51,,
2026-01-01 16:48:53,3.0,40.0
2026-01-01 16:48:55,2.0,42.0
2026-01-01 16:48:57,2.0,40.0
2026-01-01 16:48:59,2.0,40.0
2026-01-01 16:49:01,3.0,42.0
2026-01-01 16:49:03,2.0,40.0
2026-01-01 16:49:05,2.0,42.0
2026-01-01 16:49:07,3.0,42.0
2026-01-01 16:49:09,2.0,43.0
2026-01-01 16:49:12,2.0,40.0
2026-01-01 16:49:14,4.0,43.0
2026-01-01 16:49:16,3.0,40.0
2026-01-01 16:49:18,2.0,42.0
2026-01-01 16:49:20,2.0,42.0
2026-01-01 16:49:22,2.0,42.0
2026-01-01 16:49:25,2.0,42.0
2026-01-01 16:49:27,2.0,43.0
2026-01-01 16:49:29,2.0,40.0
2026-01-01 16:49:31,2.0,40.0
2026-01-01 16:49:33,2.0,42.0
2026-01-01 16:49:35,2.0,40.0
